EmployeeID	Age	Department	JobLevel	YearsAtCompany	MonthlyIncome	JobSatisfaction	WorkLifeBalance	OverTime	DistanceFromHome	PromotionLast5Years	PerformanceRating	TrainingHoursLastYear	Attrition
EMP1463	29	IT	1	0	6751	4	3	Yes	21.8	No	3	9	No
EMP1464	32	HR	2	2	5812	2	1	No	8.6	No	2	15	No
EMP1465	43	Operations	4	21	12028	5	3	No	13.9	No	3	14	No
EMP1466	54	Sales	4	20	13118	3	3	No	6	Yes	4	15	No
EMP1467	41	Finance	4	15	14428	3	1	No	8.3	Yes	3	15	No
EMP1468	26	IT	2	3	9053	3	2	No	14.5	Yes	3	16	No
EMP1469	42	Marketing	5	19	15851	4	3	No	15.4	No	4	9	No
EMP1470	49	Engineering	5	15	17888	2	2	No	13.9	No	3	13	No
EMP1471	31	Sales	3	9	8969	5	4	No	17.3	No	3	14	Yes
EMP1472	36	Engineering	3	10	12810	3	2	Yes	5.2	No	3	10	No
EMP1473	38	Engineering	2	4	8682	5	4	No	3.1	No	2	14	No
EMP1474	30	Finance	2	5	7853	3	4	No	5.9	No	3	16	No
EMP1475	44	Sales	4	15	10823	3	4	No	9.9	No	3	13	No
EMP1476	36	Sales	3	14	10149	4	1	No	15.4	No	2	12	No
EMP1477	42	Engineering	4	10	14344	4	2	No	11.5	Yes	3	14	No
EMP1478	29	HR	1	3	4333	3	2	Yes	4.6	No	3	10	No
EMP1479	33	Marketing	1	1	4905	4	4	Yes	31.1	No	2	13	No
EMP1480	45	Finance	1	1	5467	3	4	No	1	No	1	14	No
EMP1481	34	Operations	2	11	7118	3	2	No	5.4	No	3	20	No
EMP1482	55	Engineering	4	15	15076	4	2	No	11.3	No	2	17	No
EMP1483	34	HR	2	2	5425	5	3	No	3.8	No	1	13	No
EMP1484	40	Engineering	1	1	6051	4	2	No	12	No	2	16	Yes
EMP1485	47	Sales	3	16	9927	3	3	No	8.9	No	3	14	No
EMP1486	23	Marketing	1	1	5778	4	4	No	15.6	No	3	11	No
EMP1487	22	Operations	1	0	4195	4	3	No	5.4	No	2	16	No
EMP1488	22	Sales	1	0	3732	3	3	No	16.1	No	2	14	No
EMP1489	50	Sales	4	23	13459	3	2	No	10.7	No	2	14	No
EMP1490	32	Finance	1	4	5650	2	2	No	17.3	No	3	17	No
EMP1491	60	Finance	3	9	11772	2	3	No	5.3	Yes	3	16	Yes
EMP1492	32	Engineering	1	0	5693	4	4	No	13.6	No	3	21	No
EMP1493	39	Finance	3	12	12396	3	3	No	6.7	Yes	3	15	No
EMP1494	53	IT	3	15	13189	3	2	No	3.4	No	2	19	No
EMP1495	58	Sales	3	8	11120	3	2	Yes	1	No	3	14	Yes
EMP1496	58	Sales	3	23	11598	2	3	Yes	14.2	No	3	15	No
EMP1497	50	Sales	2	3	7094	5	2	No	2.2	No	3	18	No
EMP1498	48	Finance	3	23	13356	3	1	No	1.6	No	1	13	No
EMP1499	43	Engineering	5	15	17892	2	2	No	17.2	Yes	3	18	No
EMP1500	45	IT	3	22	14356	5	3	No	4.3	No	3	15	No
EMP1501	32	Finance	3	10	11786	4	3	No	13.6	No	2	11	No
EMP1502	29	Engineering	3	6	11653	4	1	Yes	3.1	No	3	11	No
EMP1503	37	Sales	2	10	8460	3	2	Yes	5.4	No	3	16	Yes
EMP1504	36	Marketing	2	6	8400	3	2	No	7.5	No	3	22	No
EMP1505	33	Engineering	1	0	6778	4	3	Yes	12.6	No	3	15	No
EMP1506	44	IT	4	21	16520	4	3	Yes	12.5	No	4	12	No
EMP1507	47	Engineering	2	12	10023	3	2	No	12.8	No	3	16	No
EMP1508	38	Engineering	2	3	8619	2	4	No	5.8	No	2	17	No
EMP1509	52	Marketing	3	13	10737	5	3	No	6.5	Yes	3	12	No
EMP1510	26	Sales	1	1	5040	5	3	No	12.9	No	2	22	No
EMP1511	36	Marketing	2	9	9021	4	4	No	14.1	No	3	15	No
EMP1512	30	Sales	1	1	5179	4	4	No	17.2	No	2	16	No
EMP1513	22	Marketing	1	0	4285	3	4	No	5.8	No	4	17	No
EMP1514	37	Marketing	3	9	9992	5	3	No	20.9	No	3	13	No
EMP1515	36	HR	3	6	8441	4	3	No	9.1	No	3	18	No
EMP1516	53	Finance	3	8	11714	2	2	No	5.1	No	3	12	No
EMP1517	44	Sales	1	4	5254	2	4	Yes	19.9	No	2	13	No
EMP1518	27	HR	1	4	5363	5	2	No	1.9	No	2	20	No
EMP1519	56	Engineering	3	13	11804	5	3	Yes	4.2	No	2	10	No
EMP1520	50	HR	2	6	6395	4	3	Yes	16	No	3	17	No
EMP1521	43	IT	2	6	9728	3	2	No	8.1	No	2	10	No
EMP1522	35	Sales	2	8	7669	4	3	Yes	1.5	No	3	13	No
EMP1523	28	Finance	1	2	5397	4	3	No	1.6	No	3	16	No
EMP1524	34	Engineering	1	0	6394	1	4	No	4.6	No	2	19	No
EMP1525	48	HR	4	17	11418	4	1	No	3.6	No	3	22	No
EMP1526	56	Operations	4	21	12159	3	4	No	11.6	No	3	23	No
EMP1527	53	Sales	2	13	7464	3	4	No	7.2	No	1	13	No
EMP1528	33	Operations	3	9	9258	3	3	No	4.8	Yes	2	5	No
EMP1529	26	Sales	1	1	4106	4	2	No	10.5	No	4	20	No
EMP1530	39	HR	3	12	10071	3	4	Yes	8.2	No	2	19	No
EMP1531	22	Finance	1	0	4608	4	3	Yes	10.4	No	3	19	No
EMP1532	41	Sales	3	13	10077	1	3	No	3.3	No	2	12	No
EMP1533	36	Operations	3	8	9135	4	4	No	12.9	No	2	11	No
EMP1534	33	Sales	2	2	6091	4	3	Yes	3.4	No	3	8	No
EMP1535	22	Operations	1	0	3845	3	2	Yes	3.5	Yes	3	14	No
EMP1536	43	HR	1	1	4575	2	1	No	4.7	No	3	17	No
EMP1537	32	Finance	3	10	10924	4	3	No	2.8	No	1	14	No
EMP1538	26	IT	1	0	6760	3	2	No	16	No	3	16	Yes
EMP1539	22	Engineering	1	0	6027	5	2	Yes	1.9	No	3	6	No
EMP1540	37	Sales	5	15	13740	3	3	No	10.4	No	2	18	No
EMP1541	55	Operations	3	33	13321	4	3	No	4.3	No	2	28	No
EMP1542	54	Sales	4	18	12070	1	4	No	22.8	No	2	11	No
EMP1543	33	Marketing	3	6	10764	4	2	No	7.1	No	2	10	No
EMP1544	31	IT	1	1	5458	4	4	No	5.8	No	3	16	No
EMP1545	42	Finance	3	12	12329	3	3	No	9.5	No	2	14	No
EMP1546	28	Sales	1	4	6032	5	4	No	5	No	3	25	No
EMP1547	41	Sales	3	17	10598	5	4	Yes	15.8	No	1	13	No
EMP1548	45	Engineering	4	22	16446	5	3	No	1.1	Yes	2	15	No
EMP1549	50	Engineering	4	25	16807	4	3	No	38	No	2	11	No
EMP1550	36	Sales	3	7	8759	3	4	No	12	Yes	3	14	No
EMP1551	35	Operations	2	7	6972	3	3	No	9.7	No	3	12	No
EMP1552	29	Engineering	2	4	9453	2	3	No	1.3	No	2	14	No
EMP1553	29	IT	2	7	9463	4	3	Yes	13.8	No	3	15	No
EMP1554	35	Operations	3	7	8864	2	2	No	5.8	No	3	18	No
EMP1555	41	IT	4	14	14493	2	4	Yes	5.2	No	3	18	No
EMP1556	47	Engineering	3	24	13861	3	3	Yes	2.4	No	2	14	No
EMP1557	29	Marketing	1	0	5883	2	2	No	10.3	Yes	2	18	No
EMP1558	52	Engineering	3	27	14182	3	1	No	23.9	Yes	3	15	No
EMP1559	35	Engineering	1	0	5924	4	3	No	7.5	No	2	8	No
EMP1560	37	Marketing	2	13	9326	4	4	No	5.3	Yes	3	16	No
EMP1561	30	Operations	1	1	5110	3	3	Yes	23.7	No	2	16	No
EMP1562	22	Sales	1	0	4510	3	4	Yes	10.8	No	2	10	Yes
EMP1563	46	Engineering	3	5	11687	3	2	No	1	No	3	18	No
EMP1564	45	Sales	4	16	12063	3	3	No	8.2	No	2	16	No
EMP1565	35	Operations	2	4	7345	4	2	No	19.7	No	4	9	No
EMP1566	38	IT	1	4	7086	4	2	No	27.1	No	3	15	No
EMP1567	43	Sales	4	14	11499	3	3	No	8.2	No	4	22	No
EMP1568	22	Engineering	1	0	6328	4	1	No	7.4	No	3	21	No
EMP1569	32	IT	1	3	6191	5	2	No	10.3	No	3	10	No
EMP1570	45	Engineering	3	10	12456	4	2	No	7.9	No	2	11	No
EMP1571	25	Finance	1	0	5099	2	2	No	9.1	No	4	17	No
EMP1572	40	Sales	1	0	3522	3	3	No	4	No	2	12	No
EMP1573	24	Engineering	2	2	8145	2	4	No	4.7	Yes	2	11	Yes
EMP1574	42	HR	3	10	8422	3	1	No	15.5	No	3	14	Yes
EMP1575	37	Operations	2	5	6380	3	2	No	6.8	Yes	3	19	No
EMP1576	22	Engineering	1	0	4828	4	1	No	3.9	No	2	21	No
EMP1577	49	Engineering	4	22	16655	3	4	No	28	No	2	14	No
EMP1578	30	Engineering	2	7	8745	4	2	No	2.6	No	4	20	No
EMP1579	29	Marketing	3	6	9880	3	3	No	13.8	No	4	15	No
EMP1580	40	Operations	1	1	3758	2	1	No	3	No	3	15	Yes
EMP1581	49	Operations	3	14	8765	3	3	Yes	2.4	No	3	17	No
EMP1582	27	Sales	2	5	7025	3	3	No	20.8	No	2	19	No
EMP1583	38	Operations	2	8	6979	3	2	No	9.9	No	3	13	No
EMP1584	42	Sales	4	14	12047	1	3	No	17.3	No	4	21	No
EMP1585	44	Engineering	2	7	10248	3	3	No	5.7	No	2	19	No
EMP1586	39	Operations	4	15	11844	3	3	No	5.9	No	3	17	No
EMP1587	34	Sales	3	10	10585	4	2	No	18	No	1	16	No
EMP1588	29	Sales	2	5	6896	4	3	Yes	4.8	No	3	14	No
EMP1589	38	Engineering	3	14	12539	4	3	No	6.9	No	3	15	No
EMP1590	27	Finance	1	3	6179	4	2	No	17.7	Yes	2	18	No
EMP1591	22	HR	1	0	4929	5	4	No	7.7	No	2	19	No
EMP1592	42	Engineering	2	12	9640	2	2	No	15.5	Yes	3	20	No
EMP1593	47	Operations	3	8	9460	3	4	No	5.4	No	3	17	No
EMP1594	22	Operations	1	0	4437	2	3	Yes	3	No	3	22	No
EMP1595	27	Operations	1	0	3979	3	3	No	9.2	No	1	14	No
EMP1596	44	HR	2	5	7101	4	1	No	8.8	Yes	1	9	No
EMP1597	58	Sales	2	7	6750	4	2	No	2.1	No	3	16	No
EMP1598	38	Sales	4	16	12633	2	3	No	6	No	2	15	No
EMP1599	30	Finance	1	4	6007	4	4	No	13.3	No	2	11	No
EMP1600	36	Operations	3	12	9918	4	4	No	9.8	No	1	15	No
EMP1601	51	IT	5	21	18397	2	4	No	5.8	No	3	14	No
EMP1602	31	Sales	2	3	7298	4	2	No	13.9	No	1	11	No
EMP1603	30	Sales	1	3	4974	5	2	No	15.8	No	4	17	No
EMP1604	33	Sales	2	4	6682	2	3	No	12.5	No	2	18	No
EMP1605	28	Sales	2	5	7009	2	4	No	11.3	No	3	19	No
EMP1606	39	HR	1	4	4691	4	2	No	1.2	No	2	10	No
EMP1607	54	IT	5	15	17506	3	3	No	3.2	No	2	13	No
EMP1608	41	Marketing	2	13	9291	5	4	No	10.8	No	2	20	No
EMP1609	35	HR	2	13	7558	4	3	No	19.4	No	3	14	No
EMP1610	35	Finance	3	13	12189	3	4	Yes	3.1	Yes	2	16	No
EMP1611	22	Sales	1	0	5609	3	2	No	4.2	No	3	15	No
EMP1612	46	Operations	4	13	10828	3	3	Yes	4.1	No	2	16	No
EMP1613	37	Marketing	2	8	8702	4	3	No	11.4	No	4	23	No
EMP1614	36	Sales	2	7	7009	4	3	No	2.9	No	3	13	No
EMP1615	60	Marketing	4	24	14128	3	2	No	5.7	No	3	17	No
EMP1616	40	Marketing	3	13	11667	5	3	No	5.5	No	1	18	No
EMP1617	30	Sales	2	2	6149	4	3	No	8.2	Yes	3	16	No
EMP1618	33	Engineering	2	2	8687	3	3	No	9.5	No	4	15	No
EMP1619	49	Engineering	3	16	12799	5	4	No	4.7	No	3	15	No
EMP1620	39	Sales	3	13	11259	4	1	Yes	1	No	3	15	No
EMP1621	23	Sales	1	1	4635	5	3	No	9.8	No	3	16	No
EMP1622	47	Marketing	2	12	8249	2	4	No	8.8	No	4	12	No
EMP1623	31	HR	3	5	7515	1	4	No	33.1	No	2	13	No
EMP1624	56	Finance	2	3	9210	3	3	No	20.3	No	4	6	No
EMP1625	48	IT	4	10	14152	3	4	Yes	5.1	No	3	14	No
EMP1626	33	Finance	3	7	10909	5	2	Yes	12.3	Yes	3	8	No
EMP1627	50	Marketing	1	1	5892	2	3	No	28.8	No	2	16	No
EMP1628	38	Operations	2	10	8016	1	4	No	5.4	No	4	17	No
EMP1629	46	Marketing	1	1	4710	3	4	No	1.3	No	3	17	No
EMP1630	42	Sales	2	4	6502	2	3	No	4.3	No	3	12	No
EMP1631	29	Engineering	1	4	6323	1	2	No	8.4	No	3	18	No
EMP1632	31	Finance	1	0	5336	1	2	No	2.5	No	3	14	No
EMP1633	48	Finance	3	6	11216	2	4	Yes	4.5	No	3	16	No
EMP1634	34	IT	3	6	11296	3	4	No	6.6	No	2	11	No
EMP1635	33	Marketing	3	9	10196	5	2	Yes	7.7	No	1	12	No
EMP1636	28	Operations	3	5	8312	4	4	Yes	7.2	No	3	17	No
EMP1637	42	Sales	4	19	12467	3	2	No	7	No	4	16	No
EMP1638	58	Marketing	4	12	13577	3	2	No	6	No	3	17	No
EMP1639	27	IT	2	3	8221	3	3	No	1.2	No	2	12	No
EMP1640	38	Engineering	3	10	12313	5	2	No	21.4	Yes	2	11	No
EMP1641	52	Sales	5	17	14558	4	4	No	3.2	No	2	21	No
EMP1642	37	Engineering	1	1	6487	2	2	No	2.9	No	4	20	Yes
EMP1643	42	Operations	5	15	12975	5	2	No	1.8	No	4	18	No
EMP1644	27	Sales	1	1	5198	4	3	Yes	12.1	No	2	11	No
EMP1645	42	Marketing	4	18	14771	1	3	Yes	3.2	No	2	16	No
EMP1646	36	Sales	3	5	9751	3	2	No	14.6	No	3	11	No
EMP1647	47	Engineering	1	0	4760	4	3	No	4.7	No	3	13	No
EMP1648	49	IT	4	10	14218	2	1	No	7	No	2	14	No
EMP1649	60	Sales	5	30	15869	3	1	Yes	21.9	No	3	12	No
EMP1650	43	Sales	3	17	10928	4	1	Yes	10.3	No	2	16	No
EMP1651	41	Engineering	1	0	6526	4	3	No	1.7	No	2	15	No
EMP1652	39	Marketing	4	15	12675	5	3	No	9.2	No	3	15	No
EMP1653	34	Engineering	3	9	12583	2	2	No	7.8	No	4	20	Yes
EMP1654	41	Marketing	2	6	7886	4	3	Yes	4.3	No	2	8	No
EMP1655	35	IT	4	12	14428	5	3	No	6.4	No	4	20	No
EMP1656	39	Engineering	1	0	6264	4	3	Yes	4.1	No	2	16	No
EMP1657	51	Engineering	4	22	16427	4	2	No	6.4	No	2	19	No
EMP1658	27	HR	1	4	5166	3	4	Yes	6.6	No	2	15	Yes
EMP1659	49	HR	2	8	6603	4	3	No	8.8	No	3	12	No
EMP1660	51	Sales	1	1	5316	4	2	No	5.9	No	2	20	Yes
EMP1661	36	Marketing	1	0	4989	2	2	No	21.5	No	3	17	No
EMP1662	22	IT	1	0	4611	5	3	No	4.2	No	3	9	No
EMP1663	31	Engineering	3	8	11598	5	3	Yes	12.8	No	3	11	No
EMP1664	50	Marketing	4	23	14397	3	3	No	8.3	Yes	4	19	No
EMP1665	37	Sales	2	9	7834	4	3	No	5.9	Yes	4	11	No
EMP1666	28	Marketing	3	5	9700	4	3	No	5.5	No	2	17	No
EMP1667	32	Engineering	2	4	8651	3	2	No	2.2	No	3	16	Yes
EMP1668	46	Marketing	2	7	8940	3	3	No	15	No	3	15	No
EMP1669	43	Marketing	3	7	10752	5	3	No	5.1	No	3	17	No
EMP1670	35	Sales	3	13	9446	3	2	Yes	8.6	No	3	13	No
EMP1671	34	Operations	1	4	4378	3	4	No	6.3	No	3	17	No
EMP1672	34	Marketing	3	11	10809	3	3	No	2.2	No	2	9	No
EMP1673	28	Engineering	3	6	11623	3	4	No	3.8	No	2	9	No
EMP1674	54	IT	2	12	8551	3	3	No	10.3	No	2	15	No
EMP1675	34	Sales	1	0	4140	5	4	No	8.2	No	3	14	No
EMP1676	50	Finance	2	3	8516	3	3	No	6.8	No	3	14	No
EMP1677	53	Engineering	4	17	15806	4	4	No	5.5	No	2	9	No
EMP1678	47	HR	2	9	6484	3	3	No	4.6	No	2	12	No
EMP1679	33	Engineering	2	2	8420	4	2	Yes	5.3	No	1	16	No
EMP1680	42	Engineering	3	11	12338	4	2	Yes	8.7	Yes	3	10	No
EMP1681	37	Sales	1	0	5780	5	2	Yes	9.6	No	2	18	Yes
EMP1682	28	Finance	1	2	5818	3	3	No	10.6	No	3	15	No
EMP1683	41	Finance	2	10	8838	5	4	No	9.6	Yes	2	21	No
EMP1684	26	Finance	1	1	6551	3	3	No	5	No	3	9	No
EMP1685	49	Operations	2	12	7969	5	3	No	2.4	No	2	14	No
EMP1686	33	IT	1	0	5397	5	3	No	7.1	No	3	13	No
EMP1687	40	Marketing	3	7	10059	3	4	No	6.8	No	4	15	No
EMP1688	40	Finance	4	18	14704	4	3	Yes	1.8	Yes	2	19	No
EMP1689	35	Sales	1	0	4774	5	3	Yes	1.9	Yes	2	17	No
EMP1690	43	Operations	1	1	3721	3	4	No	17.2	No	3	12	No
EMP1691	33	Operations	2	2	5584	1	4	No	23.5	No	3	14	No
EMP1692	46	Sales	2	2	6471	3	3	No	2.4	No	4	20	No
EMP1693	24	Marketing	1	1	4709	3	4	No	5	No	3	20	No
EMP1694	39	IT	3	9	12298	4	4	Yes	2.2	No	2	12	No
EMP1695	57	Sales	4	23	12835	3	3	No	8	No	2	13	No
EMP1696	27	Engineering	3	5	12753	5	3	No	2.5	Yes	2	14	No
EMP1697	31	Engineering	1	1	6074	3	4	No	2.6	No	3	20	No
EMP1698	43	Engineering	4	17	15815	4	3	Yes	12	No	3	20	No
EMP1699	39	Sales	3	13	10225	4	4	Yes	1	No	2	18	No
EMP1700	41	Engineering	4	15	15413	2	3	No	1	Yes	3	17	No
EMP1701	42	Engineering	3	6	12289	1	2	No	14.8	No	2	17	No
EMP1702	44	Operations	1	0	4272	2	3	No	4.2	No	2	17	No
EMP1703	49	Engineering	5	16	17739	1	1	No	15.8	No	3	19	No
EMP1704	42	Engineering	2	4	8317	4	2	No	10.2	Yes	3	20	No
EMP1705	35	Engineering	3	10	12495	3	4	No	8.7	No	2	19	No
EMP1706	44	Sales	1	0	4957	5	2	Yes	8.3	No	3	13	No
EMP1707	56	IT	3	20	12806	5	1	No	3.5	No	3	10	No
EMP1708	36	Operations	3	10	8869	3	3	Yes	15.4	No	3	12	No
EMP1709	28	Marketing	1	0	5482	2	4	No	9.7	No	4	14	No
EMP1710	49	HR	2	9	6524	3	2	No	18.7	No	3	11	No
EMP1711	36	Marketing	4	14	12669	4	3	No	28.3	No	3	14	No
EMP1712	22	Engineering	1	0	5924	4	2	No	8.4	No	3	22	No
EMP1713	46	Sales	3	11	10407	1	2	Yes	9.3	No	3	18	No
EMP1714	32	Engineering	2	8	10059	1	4	No	15.2	No	2	7	No
EMP1715	37	IT	1	3	6908	2	4	No	11.9	No	3	14	No
EMP1716	41	Sales	1	1	4153	3	3	No	10	No	4	24	No
EMP1717	39	HR	3	15	9120	3	3	No	5.4	No	4	18	No
EMP1718	45	Sales	2	14	8310	4	3	No	14.9	No	2	21	No
EMP1719	33	Sales	4	11	11396	2	2	No	8.8	No	4	9	No
EMP1720	43	Marketing	4	12	12411	2	2	No	4.9	No	3	11	Yes
EMP1721	35	Engineering	1	1	6390	5	3	No	29	No	3	16	No
EMP1722	45	IT	5	19	17115	5	3	Yes	4.3	No	3	11	No
EMP1723	44	Engineering	4	21	16424	4	4	No	5.9	No	4	15	No
EMP1724	28	Sales	3	5	9680	4	3	Yes	20.5	No	3	18	No
EMP1725	48	Marketing	5	17	15589	3	4	No	7.4	No	2	13	No
EMP1726	32	Operations	1	1	3933	5	4	No	9.2	No	3	15	No
EMP1727	46	Sales	1	1	4009	5	4	Yes	6.9	No	2	15	No
EMP1728	41	HR	2	2	6080	4	3	No	5.6	No	2	17	No
EMP1729	56	Operations	5	24	15388	1	3	No	14.2	No	2	14	No
EMP1730	35	Sales	3	5	8956	3	3	No	16.1	No	2	14	No
EMP1731	34	IT	3	11	11922	1	2	Yes	4.7	Yes	3	15	No
EMP1732	37	Engineering	2	13	9968	4	2	No	6.1	Yes	2	18	No
EMP1733	34	Sales	3	8	8561	2	1	No	13.1	No	2	21	No
EMP1734	45	Marketing	3	13	11086	4	2	No	19.9	No	3	12	No
EMP1735	22	Sales	1	0	3699	2	3	No	10	No	1	11	No
EMP1736	27	Finance	2	4	8757	4	4	No	6.2	No	2	18	No
EMP1737	27	HR	2	4	6513	4	2	No	7.9	No	4	12	No
EMP1738	47	Sales	5	15	13841	1	3	No	13.6	No	2	18	No
EMP1739	55	IT	3	7	11813	4	3	No	5.4	No	2	16	No
EMP1740	36	Finance	1	2	5886	2	2	No	5.7	No	4	17	Yes
EMP1741	36	Marketing	1	1	5469	2	3	No	9.1	No	3	18	No
EMP1742	38	Engineering	4	15	15897	3	3	No	6.5	No	3	16	No
EMP1743	49	Sales	3	18	10672	4	4	No	6.9	Yes	2	15	No
EMP1744	28	Finance	2	5	7801	2	4	No	3.9	No	1	15	No
EMP1745	40	Operations	3	8	9889	3	2	Yes	12.4	No	3	19	Yes
EMP1746	47	Sales	3	15	10243	3	2	No	18.1	No	3	12	No
EMP1747	43	HR	3	21	10136	5	3	No	14	No	2	11	No
EMP1748	39	HR	2	3	6271	3	2	Yes	2.9	No	1	23	No
EMP1749	48	Engineering	3	9	12053	3	2	No	1.8	No	4	17	No
EMP1750	22	Operations	1	0	3571	4	4	No	1	No	2	13	No
EMP1751	44	Sales	3	18	10204	4	2	No	4.9	No	3	18	No
EMP1752	31	Sales	1	1	4204	1	3	No	9.6	No	3	16	Yes
EMP1753	22	Sales	1	0	4678	2	3	Yes	9.3	No	2	17	No
EMP1754	43	Engineering	4	14	14952	3	2	No	10.8	No	4	24	No
EMP1755	51	Engineering	4	29	18017	4	4	Yes	14.8	No	3	11	No
EMP1756	36	Operations	1	3	4572	2	4	No	16.3	No	2	15	No
EMP1757	47	Finance	3	8	11060	3	2	No	1.2	No	3	14	No
EMP1758	54	Sales	5	28	15929	2	3	Yes	4	No	3	18	No
EMP1759	51	Finance	4	15	13830	4	1	No	2.8	No	3	20	No
EMP1760	54	Finance	4	27	16787	3	2	No	2.9	No	3	22	No
EMP1761	45	Engineering	5	20	18755	4	2	No	3.4	No	2	17	No
EMP1762	38	Sales	4	14	11913	4	3	No	14.8	No	2	15	No
EMP1763	22	Sales	1	0	4235	4	3	No	10.9	No	3	10	No
EMP1764	35	Sales	2	7	7075	4	2	Yes	5.4	No	1	15	No
EMP1765	29	Operations	1	1	3771	4	2	No	5.1	No	2	16	No
EMP1766	59	HR	4	34	13234	1	3	No	8.6	No	2	16	No
EMP1767	36	IT	3	5	10524	4	3	No	6.6	Yes	3	16	No
EMP1768	39	Operations	2	3	6861	5	2	No	1.1	No	3	22	No
EMP1769	43	Engineering	1	0	5616	3	3	Yes	6.6	Yes	2	18	No
EMP1770	38	Operations	3	8	8221	2	2	No	8.5	No	2	19	No
EMP1771	54	Sales	4	16	12943	4	2	No	4.5	No	3	21	No
EMP1772	31	Sales	1	0	4530	3	4	No	4.4	No	2	15	No
EMP1773	39	Marketing	1	0	4413	2	3	Yes	8.1	No	2	18	Yes
EMP1774	30	Engineering	2	6	9585	5	4	No	4.7	No	2	16	No
EMP1775	24	Engineering	2	2	9426	4	2	Yes	5	No	2	13	No
EMP1776	31	Finance	3	8	11439	4	3	No	12	No	2	9	No
EMP1777	37	Operations	5	15	13239	4	1	Yes	5	No	2	13	No
EMP1778	33	Engineering	2	2	8933	3	3	No	10.1	No	3	16	No
EMP1779	31	Engineering	3	7	12447	3	3	No	6.7	No	2	13	No
EMP1780	23	Marketing	1	0	5863	3	4	No	4	No	3	21	No
EMP1781	37	Finance	2	2	7524	4	4	No	18.4	No	3	18	No
EMP1782	22	Sales	1	0	4511	3	2	Yes	13.4	No	2	22	No
EMP1783	45	IT	3	11	12392	4	3	No	2.5	No	2	12	No
EMP1784	38	Finance	2	2	8085	3	3	No	16.8	No	1	17	No
EMP1785	23	Marketing	1	0	5264	4	1	No	11.3	No	4	12	No
EMP1786	34	IT	1	0	6904	4	1	No	4.9	No	3	17	No
EMP1787	30	IT	1	1	5819	4	2	No	8.1	No	2	13	No
EMP1788	41	Sales	2	6	6493	2	3	No	4.5	No	2	13	No
EMP1789	51	Sales	3	18	11725	4	2	No	1	No	3	18	No
EMP1790	22	Operations	1	0	5083	5	4	No	12.2	No	3	24	No
EMP1791	39	IT	3	6	11611	2	3	No	11.2	No	3	17	No
EMP1792	36	Finance	2	4	8052	5	3	No	8	No	1	16	No
EMP1793	44	Engineering	3	7	12278	3	3	No	7.5	Yes	4	11	No
EMP1794	40	Finance	4	15	14366	5	2	No	3.9	No	2	12	No
EMP1795	30	Sales	2	2	6445	5	4	Yes	5.6	No	3	8	No
EMP1796	34	IT	2	8	8981	4	2	Yes	14.3	No	4	13	No
EMP1797	30	Engineering	3	6	11691	3	4	Yes	16.6	Yes	3	19	No
EMP1798	48	IT	2	4	8993	3	3	No	12.8	No	3	6	No
EMP1799	38	Engineering	4	10	14782	3	3	Yes	15.2	No	4	12	No
EMP1800	57	IT	2	9	9912	4	4	No	12.8	No	3	12	No
EMP1801	37	Engineering	3	8	11890	2	2	No	5.8	Yes	3	8	No
EMP1802	30	Operations	2	4	6270	4	3	No	10.2	No	3	16	No
EMP1803	22	IT	1	0	5993	4	3	No	13.8	No	1	15	No
EMP1804	22	Marketing	1	0	5043	3	4	Yes	5.9	No	2	14	No
EMP1805	22	Finance	1	0	6242	4	3	No	4.6	No	3	19	No
EMP1806	40	Sales	3	8	9126	4	4	No	7.1	No	3	12	No
EMP1807	43	HR	1	0	3748	4	4	No	15.6	No	3	12	No
EMP1808	22	Operations	1	0	4115	4	4	No	5.7	No	2	14	No
EMP1809	46	Sales	4	19	12543	4	4	No	9.9	No	4	15	No
EMP1810	33	Operations	1	0	3884	1	3	No	13.1	No	4	17	No
EMP1811	39	Finance	2	7	7933	3	3	No	5	Yes	2	13	No
EMP1812	54	Sales	3	26	11423	5	2	No	5.5	No	2	23	No
EMP1813	46	Engineering	4	18	15839	2	3	No	13.7	No	2	16	No
EMP1814	35	Engineering	4	10	14046	3	4	No	1.1	Yes	2	18	No
EMP1815	29	Sales	2	4	7182	4	4	No	8	No	2	9	No
EMP1816	22	IT	1	0	5984	5	2	Yes	9.5	No	4	11	No
EMP1817	30	Finance	3	7	10615	2	3	Yes	2.8	No	3	16	Yes
EMP1818	35	Engineering	3	9	12123	1	3	No	8.8	No	3	12	No
EMP1819	28	Engineering	2	2	8604	4	3	No	11.6	No	3	8	No
EMP1820	36	Finance	2	6	7697	4	2	Yes	4	No	3	17	No
EMP1821	38	Engineering	2	7	9672	3	1	No	15.6	No	2	18	No
EMP1822	35	Sales	4	12	11401	5	4	Yes	7.1	No	3	17	No
EMP1823	31	Engineering	2	4	8512	4	2	Yes	9.6	No	2	23	No
EMP1824	39	Operations	3	11	9549	4	2	No	4.9	No	3	16	No
EMP1825	42	Sales	3	12	10021	3	3	No	9.5	No	3	14	No
EMP1826	27	Engineering	2	5	9605	5	3	No	7.5	No	3	22	No
EMP1827	52	IT	3	7	11431	3	3	No	7.2	No	2	11	No
EMP1828	37	Sales	3	14	10307	4	1	Yes	1.7	No	3	14	No
EMP1829	38	Operations	3	12	9759	2	4	Yes	9.9	No	4	9	Yes
EMP1830	45	Engineering	1	0	6838	3	2	No	9.6	No	3	12	No
